,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,O*NET-SOC Code,round O*NET-SOC Code
n000858,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000859,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000860,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000861,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000862,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000863,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000864,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000865,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000866,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000867,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000868,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000869,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000870,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000871,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000872,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000873,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000874,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000875,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000876,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000878,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000879,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000880,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000881,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000882,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000883,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000884,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000885,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000886,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000887,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000888,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000889,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000890,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000891,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000892,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000893,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000894,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000895,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000896,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000897,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000898,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000899,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000900,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000901,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000902,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000903,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000904,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000905,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000906,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000907,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000908,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000909,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000910,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000911,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000912,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000913,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000914,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000915,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000916,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000917,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000918,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000919,13.231028530262384,4.976674459940391,-4.560944589599902,-0.2289393350015835,-2.781076553051564,-2.367639026256447,-0.4723668536665194,-4.554251537647976,-3.885980232150283,-1.505434465398678,-1.7154791799466886,-1.7910440174544735,-1.0860745284767015,-0.184209445445424,1.265269527135483e-15,292099.01,292099.0
n000920,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000921,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000922,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000923,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000924,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000925,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000926,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000927,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000928,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000929,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000930,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000931,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000932,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000933,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000934,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000935,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000937,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000938,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000939,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000940,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000941,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000942,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000943,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000944,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000945,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000946,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000947,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000948,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000949,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
n000950,16.060720223141736,1.2149105500444095,-1.7098695472853769,3.4747663859637066,2.0628916099757237,5.022957725421765,-0.2389085755228726,-0.1335798587018029,3.350091157918142,2.828086856220969,2.158094792640986,0.9182341436591456,-0.484434191480955,0.2028812250563099,1.2652695271354828e-15,292099.05,292099.0
